ID,latitude,longitude,name,mean_checkin_time,review,category
12769,29.962316,-90.168876,Bud's Broiler,20,"It's in a strip mall off of Jefferson. I have been here three times; once with friends the day after Isaac visited NOLA, once alone 4 days after the hurricane, and once for take away.   Reasons to go: 1) Good food.  The value of the quality is amazing.  This pro alone is worth overcoming the top two negatives below. 2) Unique chili dogs; sliced franks in half on flame-toasted buns... 3) Wi-Fi.  Haven't used it but they offer it.  At least that's what the posterboard with sharpie sign displays on the counter. 4) Efficiency & versatility behind the counter.  The people behind the counter can do multiple jobs well.  I was impressed. 5) This place might be a high 2 star or a low 3 except that they were open and functioning well post-hurricane when everyone else was closed.  Outstanding!  Reasons to avoid: 1) Ca$h only! ATM is on sight.  This sucks because I never carry cash...ever.  So it's an extra $2.50 (im guessing at the ATM fee here) to pull out $20 and pay for a $9 dollar meal.  This is the definition of 'hassle' 2) Small town feel.  From the 80's wood paneling that echoes single-wides of yesteryear to the attitude of the staff ringing Didja bring that rain with ya?""",Restaurants
12043,29.9572555,-90.0670177,Cajun Cabin,12,"A friend of mine picked this place for our large group and it is a perfect spot for tourists. The food isn't authentic and it's overpriced, but they put on a good show. However, the music was good, the drinks were strong, and they even let the guests play the washboard. After a couple of drinks, ANYONE thinks they can play the washboard.  If you are looking for GOOD food, this is not the place. If you are looking for something to eat and you don't want to venture far from the bars on Bourbon, this might fit the bill.",Restaurants
12093,29.9463438,-90.1133424,Subway,12,The workers are extremely rude and unfriendly. Will drive to another SUBWAY to give my money to another franchise owner. DONE.,Restaurants
12023,30.0269839,-90.0678313,University Of New Orleans Cafeteria,11,"The food is okay and there are plenty of options.  The only reason why I am giving this place two stars is that lack of rules.  I get that's it's a cafeteria on a college campus, but I don't see why no shoes",Restaurants
11465,29.9634004,-90.0815993,Mid City PoBoys,5,"It was rainy and quite humid out the day I came in. Usually in nola that means you'll be walking into a place blasting A/C, but it was not the case here. The only decoration on the wall was a giant picture of the menu. There are some tables and stools spread about so it's equipped to dine in although it may not seem like it from the outside.  It was quiet in here, not even a radio playing, but you could smell the aromas coming from the kitchen. I ordered an 8pc wings with fries and a large drink which totalled just $10.55 after tax, not bad. The ordering process was standard, just place it at the counter. You can also call ahead and have it ready for pickup.  Wings came out piping hot, they were also huge pieces. I made 2 1/4 meals out of that one plate. I would say it's the Manchu of Mid City. Definitely cleaner, friendlier, and not nearly as crowded, at least when I went. Usually crowds are a good sign, but perhaps if/when more folks find out about this spot, that setting will change a bit.  Good deal, good job!",Restaurants
11784,29.9671931,-90.0848478,Liberty's Kitchen,9,"So I brought my wife's car to Santos Automotive to get an oil change. On a side note, if you're looking for a great mechanic, choose Santos. It's about the only mechanic shop I trust. They do great work at a reasonable/fair price.  WHAT WORKED? This was my first visit to Liberty's. As many times as I've been to the Whole Foods next door or the mechanic, I had never set foot in the place. I had wanted to support their work like Cafe Reconcile and Cafe Hope and other organizations.   So I ordered the Liberty's Breakfast, which consisted of two eggs my way (I'm partial to scrambled), two slices of bacon, toast and my choice of grits (cheesy or sans cheese), potato hash or fruit. I chose the cheesy grits. Everything was delicious. The eggs were fluffy and seasoned, the grits were hot and, well, cheesy. The cheese was thoroughly incorporated into the grits, not just shredded cheese thrown on top. I really appreciated that. The grits were creamy and only needed a sprinkling of salt and pepper. The bacon had a really good flavor and was crispy and chewy. The toast, however, took me by surprise. I normally write toast off, but this toast was really good. It was chewy with a nice bite and had a good flavor. It paired well with the butter and grape and strawberry jelly. I don't know what kind of bread it was, but there were little pieces of oat flakes on the crust.  I ordered an Arnold Palmer, but it's execution didn't meet expectations. It wasn't bad by any means, just different. They used black tea, but I'm probably used to some plain, run of the mill tea in my Arnold Palmers.  The place is really cute and looks like it would be a cool place to hangout, something akin to Starbucks or most other cafes. It has ample seating inside with an accompanying patio.   The service was great. My server Shantrell (Trell"") appeared to be a little annoyed when I first arrived",Restaurants
11407,29.9720008,-90.0386185,Stewart's Diner,4,This place is most definitely open and delicious!  Catfish bun best ever but all their food looks great!,Restaurants
13308,29.97501761,-90.09219862,Wrong Iron,9,"Terrible service at the bar and for the crawfish. New establishment, the staff wasn't welcoming.",Nightlife
12890,29.9609623,-90.0588485,Jerusalem Cafe,21,"Wow! I'm visiting NOLA from Los Angeles and after two days of fried chicken and oysters, I needed something that was not seafood, not too heavily salted, and open late. This place fitted my requirements.  My boyfriend and I ordered a wrap- I got a falafel and he got a chicken shawarma. We paid $8 each so we weren't expecting much food. When our plates arrived, I initially thought that they mixed up our orders with someone else's falafel or chicken shawarma plate. Nope! The portions are huuuuge!  The wrap comes with your choice of fries or hummus and salad (we both opted for the latter because we had fries all day.) Since we ordered hummus, it came with an extra piece of pita bread.  My falafel wrap was amazing (there are pickles!) The falafel is crisped up nicely and has a great texture. I only wish that the pieces of falafel were a little bigger. The salad was a taboulle salad with tons of parsley. I typically hate parsley but it worked here.   My boyfriend's chicken shawarma was packed with chicken. I liked the flavor of the chicken but still preferred my falafel.   The staff is also very friendly! I overheard them saying that their goal was to give customers as much value as possible, hence the affordable prices!",Restaurants
10108,29.9479065,-90.0852625,The Home Depot,2,"Sure, Home Depot is Home Depot, you're going to go in and get what you need and get out...However, three out of the last four times I have been to this location, there has been an issue.  Most notably, I was there with a coworker to pick up a large online order totaling about $800 worth the lumber and miscellaneous materials.  The order was supposed to be cut to size and put aside for us when we called ahead to arrange a pickup.  That had not happened, and we waited FOR TWO HOURS before asking if we could do it ourselves (nevermind that I had come from work and was doing this in a pair or slacks, a shirt and tie).  Several employees came by in the meantime to vent about the day people"" whose responsibility it apparently was to pull our order",Shopping
